# LRAN range test trace, captured 2026-09-05 12:24:20
# note: seven-site ambient survey (M20), ~5 min per site, 3.0dBi at 1.2m AGL
# provenance: re-dumped from NVS 2026-09-05 12:24. The first capture of this same
#   campaign lost 19184 consecutive bytes (sites 3 and 4, tails of 2 and 4) in
#   capture.py's blind role-selection window; see engineering-log 2026-09-05. The
#   585 rows it did capture are byte-identical to the corresponding rows here.
# CAVEAT: peak_dbm10 is NOT reliably site-attributable. The scan was left running
#   while walking between sites, so a peak may have been picked up in transit and
#   attributed to the destination site. floor_dbm10 and mean_dbm10 are unaffected.
# schema: docs/rangetest/data/README.md
#
# board=heltec_wifi_lora_32_V3
# freq_hz=915000000
# sf=7
# bw_khz=125.0
# cr=4/5
# conducted_dbm=-9
# antenna_gain_dbi=3.0
# eirp_ceiling_dbm=-1.0
# sync_word=0x1424
# explicit_header=1
# crc=1
# preamble_symbols=8
# payload_len=16
# role=SURVEY
#
site_index,site_name,bin_index,freq_hz,passes,samples,peak_dbm10,mean_dbm10,floor_dbm10,dropped
# site=0 bridge-house
# passes=75
# bins_sampled=130 of 130
# dwell_ms=30 settle_ms=4 sample_interval_ms=3
2,weather-island,45,911000000,71,648,-1120,-1148,-1180,0
2,weather-island,46,911200000,71,648,-1100,-1148,-1160,0
2,weather-island,47,911400000,71,648,-400,-1145,-1180,0
2,weather-island,48,911600000,71,648,-1130,-1148,-1180,0
2,weather-island,49,911800000,71,648,-1130,-1149,-1180,0
2,weather-island,50,912000000,71,648,-1120,-1141,-1170,0
2,weather-island,51,912200000,71,648,-680,-1143,-1180,0
2,weather-island,52,912400000,71,648,-1110,-1148,-1180,0
2,weather-island,53,912600000,71,648,-1110,-1149,-1180,0
2,weather-island,54,912800000,71,648,-1130,-1149,-1180,0
2,weather-island,55,913000000,71,645,-1120,-1148,-1180,0
2,weather-island,56,913200000,71,639,-1120,-1149,-1180,0
2,weather-island,57,913400000,71,637,-1120,-1148,-1180,0
2,weather-island,58,913600000,71,633,-1100,-1148,-1170,0
2,weather-island,59,913800000,71,636,-1110,-1148,-1180,0
2,weather-island,60,914000000,71,637,-1130,-1149,-1160,0
2,weather-island,61,914200000,71,637,-1130,-1149,-1160,0
2,weather-island,62,914400000,71,636,-1120,-1149,-1180,0
2,weather-island,63,914600000,71,637,-1070,-1149,-1160,0
2,weather-island,64,914800000,71,637,-960,-1145,-1190,0
2,weather-island,65,915000000,71,636,-810,-1144,-1180,0
2,weather-island,66,915200000,71,637,-940,-1145,-1180,0
2,weather-island,67,915400000,71,636,-980,-1145,-1180,0
2,weather-island,68,915600000,71,636,-960,-1147,-1180,0
2,weather-island,69,915800000,71,638,-960,-1147,-1160,0
2,weather-island,70,916000000,71,637,-1120,-1149,-1180,0
2,weather-island,71,916200000,71,638,-1130,-1150,-1160,0
2,weather-island,72,916400000,71,636,-1130,-1149,-1170,0
2,weather-island,73,916600000,71,637,-1120,-1150,-1180,0
2,weather-island,74,916800000,71,637,-1110,-1150,-1180,0
2,weather-island,75,917000000,71,636,-1130,-1149,-1170,0
2,weather-island,76,917200000,71,637,-1100,-1149,-1160,0
